[2026-03-27 17:33:10] ======================================================================
[2026-03-27 17:33:10] Top-2 Routing Experiment (4 experts, top-2 Gumbel-softmax)
[2026-03-27 17:33:10] ======================================================================
[2026-03-27 17:33:10] Hypothesis: With top-2 routing, each token activates 2 experts.
[2026-03-27 17:33:10] One handles functional processing, the other domain knowledge.
[2026-03-27 17:33:10] This enables multi-axis specialization impossible with top-1.
[2026-03-27 17:33:10] ======================================================================
[2026-03-27 17:33:10] Config: {'device': 'cuda:1', 'model_name': 'Qwen/Qwen3-1.7B', 'checkpoint': 'phase1_final', 'seed': 42, 'hidden_dim': 2048, 'intermediate_dim': 6144, 'num_layers': 28, 'trunk_layers': 18, 'expert_layer_start': 18, 'initial_rank': 4, 'num_experts': 4, 'top_k': 2, 'total_tokens': 50000000, 'batch_size': 4, 'seq_len': 512, 'lr': 0.0001, 'tau_start': 1.0, 'tau_end': 0.1, 'tau_anneal_steps': 24000, 'contrastive_weight': 0.05, 'contrastive_margin': 0.5, 'eval_interval_steps': 1000, 'eval_tokens': 524288, 'results_dir': '/root/t6b-mogae/results_top2_routing', 'checkpoint_dir': '/root/t6b-mogae/checkpoints', 'save_checkpoint_dir': '/root/t6b-mogae/checkpoints/top2_routing', 'log_file': '/root/t6b-mogae/logs/top2_routing.log'}
[2026-03-27 17:33:10] Loading Qwen/Qwen3-1.7B...
[2026-03-27 17:33:13] Base model loaded: 1,720,574,976 params
[2026-03-27 17:33:13] Verified: hidden=2048, intermediate=6144
[2026-03-27 17:33:13] Loading Phase 1 checkpoint: /root/t6b-mogae/checkpoints/phase1_final.pt
[2026-03-27 17:34:51] ======================================================================
[2026-03-27 17:34:51] Top-2 Routing Experiment (4 experts, top-2 Gumbel-softmax)
[2026-03-27 17:34:51] ======================================================================
[2026-03-27 17:34:51] Hypothesis: With top-2 routing, each token activates 2 experts.
[2026-03-27 17:34:51] One handles functional processing, the other domain knowledge.
[2026-03-27 17:34:51] This enables multi-axis specialization impossible with top-1.
[2026-03-27 17:34:51] ======================================================================
[2026-03-27 17:34:51] Config: {'device': 'cuda:1', 'model_name': 'Qwen/Qwen3-1.7B', 'checkpoint': 'fork_trunk18_phase1_final', 'seed': 42, 'hidden_dim': 2048, 'intermediate_dim': 6144, 'num_layers': 28, 'trunk_layers': 18, 'expert_layer_start': 18, 'initial_rank': 4, 'num_experts': 4, 'top_k': 2, 'total_tokens': 50000000, 'batch_size': 4, 'seq_len': 512, 'lr': 0.0001, 'tau_start': 1.0, 'tau_end': 0.1, 'tau_anneal_steps': 24000, 'contrastive_weight': 0.05, 'contrastive_margin': 0.5, 'eval_interval_steps': 1000, 'eval_tokens': 524288, 'results_dir': '/root/t6b-mogae/results_top2_routing', 'checkpoint_dir': '/root/t6b-mogae/checkpoints/fork_trunk18', 'save_checkpoint_dir': '/root/t6b-mogae/checkpoints/top2_routing', 'log_file': '/root/t6b-mogae/logs/top2_routing.log'}
[2026-03-27 17:34:51] Loading Qwen/Qwen3-1.7B...
[2026-03-27 17:34:54] Base model loaded: 1,720,574,976 params
[2026-03-27 17:34:54] Verified: hidden=2048, intermediate=6144
[2026-03-27 17:34:54] Loading Phase 1 checkpoint: /root/t6b-mogae/checkpoints/fork_trunk18/fork_trunk18_phase1_final.pt
[2026-03-27 17:34:54] Loaded Phase 1 weights (step 24414, phase 1)
[2026-03-27 17:34:54] Forking: 1 -> 2 experts (round 1)...
[2026-03-27 17:34:54] Forking: 2 -> 4 experts (round 2)...
[2026-03-27 17:34:54] Fork complete. Tree: {18: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 19: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 20: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 21: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 22: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 23: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 24: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 25: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 26: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 27: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}}
[2026-03-27 17:34:54] Trainable params: 2,703,360
[2026-03-27 17:34:54] Expert tree: {18: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 19: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 20: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 21: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 22: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 23: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 24: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 25: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 26: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 27: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}}
[2026-03-27 17:34:54] Training: 24414 steps, LR=0.0001, batch=4x512
[2026-03-27 17:34:54] Top-2 Gumbel-softmax: tau 1.0 -> 0.1 over 24000 steps
[2026-03-27 17:34:54] 4 experts, top-2 routing, contrastive weight: 0.05
[2026-03-27 17:34:54] NO load-balancing loss
[2026-03-27 17:34:54] Trainable params: 2,703,360
[2026-03-27 17:34:54] Expert tree: {18: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 19: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 20: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 21: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 22: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 23: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 24: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 25: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 26: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 27: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}}
[2026-03-27 17:35:12]   step 100/24414 | lm=3.4688 c=0.4961 tau=0.996 | lr=1.00e-04 | 11622 tok/s route_L18=[0.25, 0.25, 0.27, 0.24] top2freq=[0.25, 0.24, 0.26, 0.25]
[2026-03-27 17:54:06]   L20: entropy=0.762 gini=0.172 dist=['0.268', '0.212', '0.155', '0.365'] top2freq=['0.252', '0.231', '0.185', '0.332']
[2026-03-27 17:54:06]   L21: entropy=0.652 gini=0.328 dist=['0.070', '0.209', '0.218', '0.504'] top2freq=['0.091', '0.261', '0.258', '0.390']
[2026-03-27 17:54:06]   L22: entropy=0.719 gini=0.195 dist=['0.188', '0.283', '0.151', '0.379'] top2freq=['0.211', '0.285', '0.175', '0.329']
[2026-03-27 17:54:06]   L23: entropy=0.652 gini=0.148 dist=['0.152', '0.334', '0.275', '0.238'] top2freq=['0.155', '0.319', '0.276', '0.250']
[2026-03-27 17:54:06]   L24: entropy=0.633 gini=0.281 dist=['0.424', '0.137', '0.324', '0.115'] top2freq=['0.394', '0.155', '0.326', '0.125']
[2026-03-27 17:54:06]   L25: entropy=0.668 gini=0.164 dist=['0.316', '0.124', '0.240', '0.320'] top2freq=['0.316', '0.122', '0.261', '0.302']
[2026-03-27 17:54:06]   L26: entropy=0.520 gini=0.297 dist=['0.359', '0.383', '0.218', '0.041'] top2freq=['0.349', '0.355', '0.238', '0.058']
[2026-03-27 17:54:06]   L27: entropy=0.492 gini=0.312 dist=['0.125', '0.118', '0.484', '0.271'] top2freq=['0.166', '0.171', '0.374', '0.289']
[2026-03-27 17:54:06] Checkpoint saved: /root/t6b-mogae/checkpoints/top2_routing/top2_step7000.pt
[2026-03-27 17:54:20]   step 7100/24414 | lm=3.1250 c=0.4023 tau=0.734 | lr=8.05e-05 | 12473 tok/s route_L18=[0.22, 0.20, 0.23, 0.35] top2freq=[0.22, 0.21, 0.24, 0.33]
[2026-03-27 17:54:34]   step 7200/24414 | lm=3.4219 c=0.4023 tau=0.730 | lr=8.00e-05 | 12494 tok/s route_L18=[0.23, 0.18, 0.30, 0.29] top2freq=[0.22, 0.19, 0.29, 0.30]
[2026-03-27 17:54:49]   step 7300/24414 | lm=2.9219 c=0.4023 tau=0.726 | lr=7.95e-05 | 12512 tok/s route_L18=[0.20, 0.20, 0.22, 0.37] top2freq=[0.19, 0.20, 0.24, 0.36]
[2026-03-27 17:55:03]   step 7400/24414 | lm=2.3438 c=0.4023 tau=0.723 | lr=7.90e-05 | 12533 tok/s route_L18=[0.11, 0.18, 0.20, 0.51] top2freq=[0.10, 0.22, 0.25, 0.43]
[2026-03-27 17:55:18]   step 7500/24414 | lm=3.2031 c=0.4023 tau=0.719 | lr=7.85e-05 | 12552 tok/s route_L18=[0.23, 0.19, 0.29, 0.29] top2freq=[0.23, 0.19, 0.30, 0.28]
[2026-03-27 17:55:32]   step 7600/24414 | lm=2.7812 c=0.4023 tau=0.715 | lr=7.79e-05 | 12572 tok/s route_L18=[0.30, 0.13, 0.27, 0.29] top2freq=[0.29, 0.13, 0.27, 0.30]
[2026-03-27 17:55:47]   step 7700/24414 | lm=2.5625 c=0.4004 tau=0.711 | lr=7.74e-05 | 12591 tok/s route_L18=[0.14, 0.20, 0.26, 0.40] top2freq=[0.12, 0.22, 0.28, 0.37]
[2026-03-27 17:56:01]   step 7800/24414 | lm=2.8750 c=0.4004 tau=0.708 | lr=7.69e-05 | 12609 tok/s route_L18=[0.21, 0.17, 0.35, 0.27] top2freq=[0.21, 0.17, 0.33, 0.29]
[2026-03-27 17:56:16]   step 7900/24414 | lm=3.3750 c=0.4004 tau=0.704 | lr=7.63e-05 | 12627 tok/s route_L18=[0.16, 0.21, 0.30, 0.32] top2freq=[0.15, 0.21, 0.31, 0.33]
[2026-03-27 17:56:30]   step 8000/24414 | lm=2.7969 c=0.4004 tau=0.700 | lr=7.58e-05 | 12644 tok/s route_L18=[0.22, 0.21, 0.20, 0.37] top2freq=[0.22, 0.22, 0.21, 0.35]
[2026-03-27 17:56:30] --- Eval at step 8000 (tau=0.700) ---
[2026-03-27 17:56:49]   PPL=20.13 | mean_cossim=0.9018880208333333
[2026-03-27 17:56:49]   L18: selectivity=0.340 (std=0.162, frac>0.3=0.53) pairs=12/12 usage_cv=0.264
[2026-03-27 17:56:49]   L19: selectivity=0.402 (std=0.176, frac>0.3=0.66) pairs=12/12 usage_cv=0.324
[2026-03-27 17:56:49]   L20: selectivity=0.443 (std=0.184, frac>0.3=0.72) pairs=12/12 usage_cv=0.240
[2026-03-27 17:56:49]   L21: selectivity=0.488 (std=0.188, frac>0.3=0.79) pairs=12/12 usage_cv=0.491
[2026-03-27 17:56:49]   L22: selectivity=0.457 (std=0.184, frac>0.3=0.75) pairs=12/12 usage_cv=0.239
[2026-03-27 17:56:49]   L23: selectivity=0.486 (std=0.185, frac>0.3=0.79) pairs=12/12 usage_cv=0.266
[2026-03-27 17:56:49]   L24: selectivity=0.492 (std=0.181, frac>0.3=0.81) pairs=12/12 usage_cv=0.516
[2026-03-27 17:56:49]   L25: selectivity=0.480 (std=0.185, frac>0.3=0.78) pairs=12/12 usage_cv=0.357
[2026-03-27 17:56:49]   L26: selectivity=0.539 (std=0.180, frac>0.3=0.86) pairs=12/12 usage_cv=0.536
[2026-03-27 17:56:49]   L27: selectivity=0.559 (std=0.182, frac>0.3=0.87) pairs=12/12 usage_cv=0.413
[2026-03-27 17:56:49]   L18: entropy=0.980 gini=0.133 dist=['0.219', '0.176', '0.271', '0.336'] top2freq=['0.212', '0.182', '0.276', '0.330']
[2026-03-27 17:56:49]   L19: entropy=0.848 gini=0.172 dist=['0.379', '0.180', '0.175', '0.266'] top2freq=['0.355', '0.188', '0.185', '0.272']
[2026-03-27 17:56:49]   L20: entropy=0.762 gini=0.164 dist=['0.264', '0.217', '0.156', '0.363'] top2freq=['0.248', '0.234', '0.187', '0.331']
[2026-03-27 17:56:49]   L21: entropy=0.652 gini=0.320 dist=['0.068', '0.215', '0.218', '0.498'] top2freq=['0.089', '0.265', '0.259', '0.388']
[2026-03-27 17:56:49]   L22: entropy=0.727 gini=0.172 dist=['0.185', '0.277', '0.174', '0.365'] top2freq=['0.206', '0.278', '0.196', '0.320']
[2026-03-27 17:56:49]   L23: entropy=0.652 gini=0.141 dist=['0.158', '0.330', '0.277', '0.234'] top2freq=['0.160', '0.316', '0.278', '0.246']
[2026-03-27 17:56:49]   L24: entropy=0.633 gini=0.281 dist=['0.434', '0.137', '0.312', '0.117'] top2freq=['0.397', '0.157', '0.319', '0.128']
[2026-03-27 17:56:49]   L25: entropy=0.664 gini=0.172 dist=['0.326', '0.127', '0.222', '0.326'] top2freq=['0.322', '0.126', '0.246', '0.306']
[2026-03-27 17:56:49]   L26: entropy=0.523 gini=0.281 dist=['0.367', '0.373', '0.211', '0.048'] top2freq=['0.351', '0.349', '0.232', '0.067']
[2026-03-27 17:56:49]   L27: entropy=0.480 gini=0.328 dist=['0.126', '0.112', '0.508', '0.256'] top2freq=['0.169', '0.167', '0.382', '0.283']
[2026-03-27 17:56:49] Checkpoint saved: /root/t6b-mogae/checkpoints/top2_routing/top2_step8000.pt
[2026-03-27 17:57:03]   step 8100/24414 | lm=3.2969 c=0.4004 tau=0.696 | lr=7.52e-05 | 12484 tok/s route_L18=[0.25, 0.18, 0.29, 0.29] top2freq=[0.25, 0.17, 0.28, 0.30]
[2026-03-27 17:57:17]   step 8200/24414 | lm=3.6094 c=0.4004 tau=0.693 | lr=7.47e-05 | 12501 tok/s route_L18=[0.22, 0.14, 0.34, 0.30] top2freq=[0.22, 0.14, 0.34, 0.30]
[2026-03-27 17:57:32]   step 8300/24414 | lm=2.8906 c=0.4004 tau=0.689 | lr=7.41e-05 | 12520 tok/s route_L18=[0.21, 0.21, 0.24, 0.35] top2freq=[0.21, 0.22, 0.24, 0.33]
[2026-03-27 17:57:46]   step 8400/24414 | lm=2.8906 c=0.4004 tau=0.685 | lr=7.35e-05 | 12537 tok/s route_L18=[0.25, 0.12, 0.27, 0.37] top2freq=[0.25, 0.10, 0.29, 0.35]
[2026-03-27 17:58:01]   step 8500/24414 | lm=3.1562 c=0.4004 tau=0.681 | lr=7.30e-05 | 12555 tok/s route_L18=[0.24, 0.18, 0.25, 0.34] top2freq=[0.23, 0.18, 0.26, 0.33]
[2026-03-27 17:58:15]   step 8600/24414 | lm=2.8281 c=0.4004 tau=0.678 | lr=7.24e-05 | 12572 tok/s route_L18=[0.29, 0.13, 0.28, 0.31] top2freq=[0.27, 0.13, 0.29, 0.32]
[2026-03-27 17:58:30]   step 8700/24414 | lm=3.2812 c=0.4004 tau=0.674 | lr=7.18e-05 | 12589 tok/s route_L18=[0.16, 0.16, 0.34, 0.35] top2freq=[0.17, 0.17, 0.32, 0.33]
[2026-03-27 17:58:44]   step 8800/24414 | lm=2.7812 c=0.4004 tau=0.670 | lr=7.12e-05 | 12605 tok/s route_L18=[0.20, 0.20, 0.25, 0.34] top2freq=[0.19, 0.22, 0.26, 0.34]
[2026-03-27 17:58:58]   step 8900/24414 | lm=3.2031 c=0.4004 tau=0.666 | lr=7.06e-05 | 12621 tok/s route_L18=[0.33, 0.15, 0.22, 0.30] top2freq=[0.31, 0.15, 0.23, 0.32]
[2026-03-27 17:59:13]   step 9000/24414 | lm=3.2188 c=0.3984 tau=0.663 | lr=7.01e-05 | 12637 tok/s route_L18=[0.20, 0.20, 0.30, 0.29] top2freq=[0.18, 0.21, 0.31, 0.30]
[2026-03-27 17:59:13] --- Eval at step 9000 (tau=0.663) ---
[2026-03-27 17:59:31]   PPL=20.13 | mean_cossim=0.8990885416666666
[2026-03-27 17:59:31]   L18: selectivity=0.340 (std=0.162, frac>0.3=0.53) pairs=12/12 usage_cv=0.257
[2026-03-27 17:59:31]   L19: selectivity=0.402 (std=0.176, frac>0.3=0.66) pairs=12/12 usage_cv=0.320
[2026-03-27 17:59:31]   L20: selectivity=0.441 (std=0.184, frac>0.3=0.72) pairs=12/12 usage_cv=0.227
[2026-03-27 17:59:31]   L21: selectivity=0.486 (std=0.187, frac>0.3=0.79) pairs=12/12 usage_cv=0.492
[2026-03-27 17:59:31]   L22: selectivity=0.455 (std=0.184, frac>0.3=0.75) pairs=12/12 usage_cv=0.231
[2026-03-27 17:59:31]   L23: selectivity=0.486 (std=0.185, frac>0.3=0.79) pairs=12/12 usage_cv=0.264
[2026-03-27 17:59:31]   L24: selectivity=0.492 (std=0.181, frac>0.3=0.81) pairs=12/12 usage_cv=0.514
[2026-03-27 17:59:31]   L25: selectivity=0.480 (std=0.185, frac>0.3=0.78) pairs=12/12 usage_cv=0.357
[2026-03-27 17:59:31]   L26: selectivity=0.539 (std=0.180, frac>0.3=0.86) pairs=12/12 usage_cv=0.530
[2026-03-27 17:59:31]   L27: selectivity=0.562 (std=0.182, frac>0.3=0.87) pairs=12/12 usage_cv=0.420
[2026-03-27 17:59:31]   L18: entropy=0.980 gini=0.133 dist=['0.229', '0.172', '0.271', '0.330'] top2freq=['0.221', '0.178', '0.275', '0.326']
[2026-03-27 17:59:31]   L19: entropy=0.848 gini=0.172 dist=['0.379', '0.183', '0.175', '0.262'] top2freq=['0.355', '0.191', '0.185', '0.269']
[2026-03-27 17:59:31]   L20: entropy=0.762 gini=0.156 dist=['0.260', '0.210', '0.168', '0.361'] top2freq=['0.245', '0.226', '0.199', '0.330']
[2026-03-27 17:59:31]   L21: entropy=0.652 gini=0.320 dist=['0.067', '0.228', '0.216', '0.490'] top2freq=['0.086', '0.275', '0.255', '0.383']
[2026-03-27 17:59:31]   L22: entropy=0.727 gini=0.164 dist=['0.193', '0.271', '0.170', '0.363'] top2freq=['0.214', '0.274', '0.192', '0.319']
[2026-03-27 17:59:31]   L23: entropy=0.652 gini=0.141 dist=['0.158', '0.332', '0.275', '0.236'] top2freq=['0.161', '0.316', '0.276', '0.247']
[2026-03-27 17:59:31]   L24: entropy=0.633 gini=0.273 dist=['0.424', '0.133', '0.322', '0.122'] top2freq=['0.393', '0.151', '0.323', '0.132']
[2026-03-27 17:59:31]   L25: entropy=0.664 gini=0.180 dist=['0.322', '0.126', '0.225', '0.328'] top2freq=['0.320', '0.124', '0.249', '0.307']
[2026-03-27 17:59:31]   L26: entropy=0.523 gini=0.289 dist=['0.375', '0.363', '0.214', '0.049'] top2freq=['0.353', '0.343', '0.235', '0.068']
[2026-03-27 17:59:31]   L27: entropy=0.473 gini=0.336 dist=['0.131', '0.105', '0.516', '0.248'] top2freq=['0.174', '0.160', '0.386', '0.280']
[2026-03-27 17:59:31] Checkpoint saved: /root/t6b-mogae/checkpoints/top2_routing/top2_step9000.pt
[2026-03-27 17:59:46]   step 9100/24414 | lm=3.2344 c=0.3984 tau=0.659 | lr=6.95e-05 | 12495 tok/s route_L18=[0.29, 0.23, 0.24, 0.24] top2freq=[0.29, 0.24, 0.24, 0.24]
[2026-03-27 18:00:00]   step 9200/24414 | lm=2.5000 c=0.3984 tau=0.655 | lr=6.89e-05 | 12512 tok/s route_L18=[0.29, 0.15, 0.28, 0.28] top2freq=[0.28, 0.16, 0.28, 0.28]
[2026-03-27 18:00:15]   step 9300/24414 | lm=2.7969 c=0.3984 tau=0.651 | lr=6.83e-05 | 12528 tok/s route_L18=[0.15, 0.16, 0.32, 0.37] top2freq=[0.14, 0.18, 0.32, 0.36]
[2026-03-27 18:00:29]   step 9400/24414 | lm=3.1094 c=0.3984 tau=0.648 | lr=6.77e-05 | 12542 tok/s route_L18=[0.26, 0.15, 0.24, 0.35] top2freq=[0.24, 0.16, 0.25, 0.35]
[2026-03-27 18:00:44]   step 9500/24414 | lm=2.7656 c=0.3984 tau=0.644 | lr=6.71e-05 | 12557 tok/s route_L18=[0.31, 0.12, 0.26, 0.31] top2freq=[0.29, 0.11, 0.27, 0.32]
[2026-03-27 18:00:58]   step 9600/24414 | lm=3.0000 c=0.3984 tau=0.640 | lr=6.65e-05 | 12572 tok/s route_L18=[0.25, 0.20, 0.22, 0.33] top2freq=[0.24, 0.21, 0.22, 0.33]
[2026-03-27 18:01:12]   step 9700/24414 | lm=3.1250 c=0.3984 tau=0.636 | lr=6.59e-05 | 12587 tok/s route_L18=[0.22, 0.17, 0.27, 0.34] top2freq=[0.22, 0.17, 0.27, 0.34]
[2026-03-27 18:01:27]   step 9800/24414 | lm=3.0312 c=0.3984 tau=0.633 | lr=6.52e-05 | 12602 tok/s route_L18=[0.22, 0.18, 0.27, 0.33] top2freq=[0.21, 0.18, 0.27, 0.34]
[2026-03-27 18:01:41]   step 9900/24414 | lm=2.6250 c=0.3984 tau=0.629 | lr=6.46e-05 | 12616 tok/s route_L18=[0.16, 0.19, 0.29, 0.36] top2freq=[0.17, 0.20, 0.28, 0.35]
[2026-03-27 18:01:56]   step 10000/24414 | lm=3.0938 c=0.3984 tau=0.625 | lr=6.40e-05 | 12630 tok/s route_L18=[0.22, 0.19, 0.29, 0.29] top2freq=[0.21, 0.20, 0.28, 0.31]
[2026-03-27 18:01:56] --- Eval at step 10000 (tau=0.625) ---
[2026-03-27 18:02:14]   PPL=20.13 | mean_cossim=0.8977213541666667
[2026-03-27 18:02:14]   L18: selectivity=0.342 (std=0.163, frac>0.3=0.54) pairs=12/12 usage_cv=0.248
[2026-03-27 18:02:14]   L19: selectivity=0.402 (std=0.176, frac>0.3=0.66) pairs=12/12 usage_cv=0.314
[2026-03-27 18:02:14]   L20: selectivity=0.443 (std=0.184, frac>0.3=0.72) pairs=12/12 usage_cv=0.229
[2026-03-27 18:02:14]   L21: selectivity=0.486 (std=0.187, frac>0.3=0.79) pairs=12/12 usage_cv=0.486
[2026-03-27 18:02:14]   L22: selectivity=0.457 (std=0.184, frac>0.3=0.75) pairs=12/12 usage_cv=0.241
[2026-03-27 18:02:14]   L23: selectivity=0.488 (std=0.185, frac>0.3=0.79) pairs=12/12 usage_cv=0.278
[2026-03-27 18:02:14]   L24: selectivity=0.494 (std=0.181, frac>0.3=0.81) pairs=12/12 usage_cv=0.512
[2026-03-27 18:02:14]   L25: selectivity=0.480 (std=0.185, frac>0.3=0.78) pairs=12/12 usage_cv=0.356
[2026-03-27 18:02:14]   L26: selectivity=0.539 (std=0.180, frac>0.3=0.86) pairs=12/12 usage_cv=0.530
[2026-03-27 18:02:14]   L27: selectivity=0.562 (std=0.182, frac>0.3=0.87) pairs=12/12 usage_cv=0.417
[2026-03-27 18:02:14]   L18: entropy=0.977 gini=0.125 dist=['0.241', '0.171', '0.256', '0.332'] top2freq=['0.233', '0.177', '0.263', '0.326']
[2026-03-27 18:02:14]   L19: entropy=0.848 gini=0.172 dist=['0.377', '0.186', '0.177', '0.262'] top2freq=['0.354', '0.193', '0.186', '0.267']
[2026-03-27 18:02:14]   L20: entropy=0.762 gini=0.156 dist=['0.256', '0.210', '0.169', '0.365'] top2freq=['0.241', '0.227', '0.200', '0.332']
[2026-03-27 18:02:14]   L21: entropy=0.656 gini=0.312 dist=['0.068', '0.228', '0.222', '0.482'] top2freq=['0.087', '0.274', '0.259', '0.380']
[2026-03-27 18:02:14]   L22: entropy=0.727 gini=0.172 dist=['0.192', '0.283', '0.165', '0.359'] top2freq=['0.213', '0.283', '0.187', '0.317']
[2026-03-27 18:02:14]   L23: entropy=0.648 gini=0.148 dist=['0.153', '0.342', '0.270', '0.234'] top2freq=['0.157', '0.322', '0.274', '0.247']
[2026-03-27 18:02:14]   L24: entropy=0.633 gini=0.273 dist=['0.426', '0.133', '0.318', '0.123'] top2freq=['0.394', '0.152', '0.321', '0.133']
[2026-03-27 18:02:14]   L25: entropy=0.664 gini=0.180 dist=['0.316', '0.127', '0.221', '0.336'] top2freq=['0.317', '0.126', '0.245', '0.312']
[2026-03-27 18:02:14]   L26: entropy=0.523 gini=0.273 dist=['0.365', '0.369', '0.218', '0.049'] top2freq=['0.349', '0.346', '0.238', '0.067']
[2026-03-27 18:02:14]   L27: entropy=0.473 gini=0.328 dist=['0.135', '0.105', '0.512', '0.247'] top2freq=['0.177', '0.160', '0.385', '0.279']
[2026-03-27 18:02:14] Checkpoint saved: /root/t6b-mogae/checkpoints/top2_routing/top2_step10000.pt
[2026-03-27 18:02:29]   step 10100/24414 | lm=2.9688 c=0.3984 tau=0.621 | lr=6.34e-05 | 12501 tok/s route_L18=[0.26, 0.19, 0.30, 0.26] top2freq=[0.24, 0.20, 0.29, 0.27]
[2026-03-27 18:02:43]   step 10200/24414 | lm=3.2500 c=0.3984 tau=0.618 | lr=6.28e-05 | 12516 tok/s route_L18=[0.29, 0.20, 0.27, 0.24] top2freq=[0.28, 0.19, 0.28, 0.26]
[2026-03-27 18:02:58]   step 10300/24414 | lm=3.0781 c=0.3984 tau=0.614 | lr=6.21e-05 | 12531 tok/s route_L18=[0.20, 0.17, 0.26, 0.37] top2freq=[0.20, 0.16, 0.28, 0.36]
[2026-03-27 18:03:12]   step 10400/24414 | lm=3.3438 c=0.3984 tau=0.610 | lr=6.15e-05 | 12543 tok/s route_L18=[0.21, 0.21, 0.29, 0.29] top2freq=[0.19, 0.22, 0.29, 0.30]
[2026-03-27 18:03:27]   step 10500/24414 | lm=3.5156 c=0.3965 tau=0.606 | lr=6.09e-05 | 12557 tok/s route_L18=[0.30, 0.14, 0.29, 0.27] top2freq=[0.28, 0.14, 0.29, 0.29]
[2026-03-27 18:03:41]   step 10600/24414 | lm=2.9688 c=0.3965 tau=0.603 | lr=6.03e-05 | 12571 tok/s route_L18=[0.32, 0.14, 0.12, 0.43] top2freq=[0.35, 0.14, 0.11, 0.40]
[2026-03-27 18:03:55]   step 10700/24414 | lm=2.7500 c=0.3945 tau=0.599 | lr=5.96e-05 | 12585 tok/s route_L18=[0.32, 0.21, 0.19, 0.29] top2freq=[0.29, 0.22, 0.19, 0.29]
[2026-03-27 18:04:10]   step 10800/24414 | lm=2.8281 c=0.3945 tau=0.595 | lr=5.90e-05 | 12598 tok/s route_L18=[0.22, 0.23, 0.22, 0.33] top2freq=[0.21, 0.26, 0.22, 0.32]
[2026-03-27 18:04:24]   step 10900/24414 | lm=2.5781 c=0.3945 tau=0.591 | lr=5.84e-05 | 12611 tok/s route_L18=[0.23, 0.18, 0.24, 0.36] top2freq=[0.22, 0.19, 0.24, 0.34]
[2026-03-27 18:04:39]   step 11000/24414 | lm=3.2969 c=0.3945 tau=0.588 | lr=5.77e-05 | 12624 tok/s route_L18=[0.19, 0.21, 0.26, 0.34] top2freq=[0.18, 0.21, 0.26, 0.34]
[2026-03-27 18:04:39] --- Eval at step 11000 (tau=0.588) ---
[2026-03-27 18:04:57]   PPL=20.12 | mean_cossim=0.8959635416666667
[2026-03-27 18:04:57]   L18: selectivity=0.344 (std=0.163, frac>0.3=0.54) pairs=12/12 usage_cv=0.253
[2026-03-27 18:04:57]   L19: selectivity=0.402 (std=0.176, frac>0.3=0.66) pairs=12/12 usage_cv=0.316
[2026-03-27 18:04:57]   L20: selectivity=0.441 (std=0.184, frac>0.3=0.72) pairs=12/12 usage_cv=0.220
[2026-03-27 18:04:57]   L21: selectivity=0.488 (std=0.187, frac>0.3=0.79) pairs=12/12 usage_cv=0.492
[2026-03-27 18:04:57]   L22: selectivity=0.459 (std=0.184, frac>0.3=0.75) pairs=12/12 usage_cv=0.258
[2026-03-27 18:04:57]   L23: selectivity=0.488 (std=0.185, frac>0.3=0.79) pairs=12/12 usage_cv=0.276
[2026-03-27 18:04:57]   L24: selectivity=0.494 (std=0.181, frac>0.3=0.81) pairs=12/12 usage_cv=0.513
[2026-03-27 18:04:57]   L25: selectivity=0.482 (std=0.185, frac>0.3=0.78) pairs=12/12 usage_cv=0.359
[2026-03-27 18:04:57]   L26: selectivity=0.539 (std=0.180, frac>0.3=0.86) pairs=12/12 usage_cv=0.529
